Year,Combination,Score,Frequency
2022,D01,16.169999999999998,3
2022,D01,16.17,5
2022,D01,16.18,17
2022,D01,16.189999999999998,1
2022,D01,16.2,3544
2022,D01,16.200000000000003,344
2022,D01,16.21,4
2022,D01,16.22,5
2022,D01,16.220000000000002,2
2022,D01,16.229999999999997,2
2022,D01,16.23,12
2022,D01,16.25,3179
2022,D01,16.259999999999998,1
2022,D01,16.26,2
2022,D01,16.27,15
2022,D01,16.28,16
2022,D01,16.299999999999997,260
2022,D01,16.3,3442
2022,D01,16.310000000000002,1
2022,D01,16.32,15
2022,D01,16.33,10
2022,D01,16.330000000000002,5
2022,D01,16.349999999999998,351
2022,D01,16.35,2986
2022,D01,16.36,2
2022,D01,16.369999999999997,3
2022,D01,16.37,9
2022,D01,16.38,9
2022,D01,16.380000000000003,6
2022,D01,16.4,3494
2022,D01,16.400000000000002,472
2022,D01,16.41,3
2022,D01,16.419999999999998,6
2022,D01,16.42,7
2022,D01,16.43,9
2022,D01,16.45,2951
2022,D01,16.450000000000003,369
2022,D01,16.47,10
2022,D01,16.470000000000002,2
2022,D01,16.48,14
2022,D01,16.5,3862
2022,D01,16.509999999999998,2
2022,D01,16.51,1
2022,D01,16.52,9
2022,D01,16.520000000000003,2
2022,D01,16.529999999999998,1
2022,D01,16.53,11
2022,D01,16.549999999999997,294
2022,D01,16.55,3131
2022,D01,16.56,3
2022,D01,16.560000000000002,1
2022,D01,16.57,9
2022,D01,16.58,11
2022,D01,16.580000000000002,2
2022,D01,16.599999999999998,372
2022,D01,16.6,3719
2022,D01,16.61,5
2022,D01,16.619999999999997,4
2022,D01,16.62,15
2022,D01,16.63,9
2022,D01,16.630000000000003,3
2022,D01,16.65,3099
2022,D01,16.650000000000002,357
2022,D01,16.66,1
2022,D01,16.669999999999998,5
2022,D01,16.67,9
2022,D01,16.68,19
2022,D01,16.7,3429
2022,D01,16.700000000000003,386
2022,D01,16.71,3
2022,D01,16.72,14
2022,D01,16.720000000000002,1
2022,D01,16.729999999999997,2
2022,D01,16.73,13
2022,D01,16.75,3442
2022,D01,16.77,14
2022,D01,16.770000000000003,5
2022,D01,16.779999999999998,1
2022,D01,16.78,10
2022,D01,16.799999999999997,390
2022,D01,16.8,3727
2022,D01,16.81,1
2022,D01,16.810000000000002,1
2022,D01,16.82,12
2022,D01,16.83,11
2022,D01,16.830000000000002,4
2022,D01,16.849999999999998,301
2022,D01,16.85,3167
2022,D01,16.86,2
2022,D01,16.869999999999997,3
2022,D01,16.87,10
2022,D01,16.88,9
2022,D01,16.880000000000003,7
2022,D01,16.89,1
2022,D01,16.9,3573
2022,D01,16.900000000000002,441
2022,D01,16.91,1
2022,D01,16.919999999999998,2
2022,D01,16.92,9
2022,D01,16.93,15
2022,D01,16.95,3097
2022,D01,16.950000000000003,429
2022,D01,16.96,3
2022,D01,16.97,10
2022,D01,16.970000000000002,1
2022,D01,16.98,16
2022,D01,17.0,4307
2022,D01,17.01,2
2022,D01,17.02,12
2022,D01,17.020000000000003,3
2022,D01,17.03,9
2022,D01,17.049999999999997,322
2022,D01,17.05,3164
2022,D01,17.060000000000002,4
2022,D01,17.07,8
2022,D01,17.08,12
2022,D01,17.080000000000002,2
2022,D01,17.099999999999998,316
2022,D01,17.1,3751
2022,D01,17.11,6
2022,D01,17.119999999999997,9
2022,D01,17.12,9
2022,D01,17.13,15
2022,D01,17.130000000000003,4
2022,D01,17.14,1
2022,D01,17.15,3242
2022,D01,17.150000000000002,336
2022,D01,17.16,2
2022,D01,17.169999999999998,3
2022,D01,17.17,9
2022,D01,17.18,14
2022,D01,17.2,3792
2022,D01,17.200000000000003,533
2022,D01,17.21,5
2022,D01,17.22,7
2022,D01,17.220000000000002,2
2022,D01,17.229999999999997,1
2022,D01,17.23,9
2022,D01,17.25,3606
2022,D01,17.27,15
2022,D01,17.270000000000003,1
2022,D01,17.28,13
2022,D01,17.299999999999997,443
2022,D01,17.3,3728
2022,D01,17.32,13
2022,D01,17.33,14
2022,D01,17.330000000000002,3
2022,D01,17.34,1
2022,D01,17.349999999999998,253
2022,D01,17.35,3456
2022,D01,17.36,4
2022,D01,17.369999999999997,5
2022,D01,17.37,9
2022,D01,17.38,12
2022,D01,17.380000000000003,2
2022,D01,17.4,4068
2022,D01,17.400000000000002,372
2022,D01,17.41,3
2022,D01,17.419999999999998,1
2022,D01,17.42,13
2022,D01,17.43,21
2022,D01,17.45,3142
2022,D01,17.450000000000003,500
2022,D01,17.46,1
2022,D01,17.47,12
2022,D01,17.470000000000002,2
2022,D01,17.48,9
2022,D01,17.49,1
2022,D01,17.5,4246
2022,D01,17.509999999999998,2
2022,D01,17.51,1
2022,D01,17.52,19
2022,D01,17.529999999999998,2
2022,D01,17.53,16
2022,D01,17.549999999999997,459
2022,D01,17.55,3239
2022,D01,17.560000000000002,1
2022,D01,17.57,15
2022,D01,17.58,11
2022,D01,17.580000000000002,3
2022,D01,17.599999999999998,241
2022,D01,17.6,4157
2022,D01,17.61,5
2022,D01,17.619999999999997,4
2022,D01,17.62,6
2022,D01,17.63,8
2022,D01,17.630000000000003,6
2022,D01,17.65,3510
2022,D01,17.650000000000002,262
2022,D01,17.66,1
2022,D01,17.669999999999998,3
2022,D01,17.67,9
2022,D01,17.68,12
2022,D01,17.7,3612
2022,D01,17.700000000000003,584
2022,D01,17.71,3
2022,D01,17.72,18
2022,D01,17.729999999999997,4
2022,D01,17.73,14
2022,D01,17.75,3712
2022,D01,17.759999999999998,2
2022,D01,17.76,2
2022,D01,17.77,8
2022,D01,17.770000000000003,2
2022,D01,17.779999999999998,1
2022,D01,17.78,12
2022,D01,17.799999999999997,597
2022,D01,17.8,3674
2022,D01,17.810000000000002,1
2022,D01,17.82,7
2022,D01,17.83,18
2022,D01,17.830000000000002,1
2022,D01,17.849999999999998,199
2022,D01,17.85,3517
2022,D01,17.86,2
2022,D01,17.869999999999997,3
2022,D01,17.87,9
2022,D01,17.88,9
2022,D01,17.880000000000003,4
2022,D01,17.9,3996
2022,D01,17.900000000000002,263
2022,D01,17.91,3
2022,D01,17.919999999999998,2
2022,D01,17.92,7
2022,D01,17.93,19
2022,D01,17.95,3262
2022,D01,17.950000000000003,574
2022,D01,17.96,1
2022,D01,17.97,17
2022,D01,17.979999999999997,2
2022,D01,17.98,17
2022,D01,18.0,4468
2022,D01,18.009999999999998,1
2022,D01,18.01,1
2022,D01,18.02,9
2022,D01,18.020000000000003,3
2022,D01,18.03,12
2022,D01,18.049999999999997,488
2022,D01,18.05,3153
2022,D01,18.07,16
2022,D01,18.08,11
2022,D01,18.080000000000002,3
2022,D01,18.099999999999998,201
2022,D01,18.1,4198
2022,D01,18.11,2
2022,D01,18.119999999999997,6
2022,D01,18.12,10
2022,D01,18.13,8
2022,D01,18.130000000000003,8
2022,D01,18.15,3629
2022,D01,18.150000000000002,237
2022,D01,18.16,2
2022,D01,18.169999999999998,3
2022,D01,18.17,6
2022,D01,18.18,16
2022,D01,18.2,3759
2022,D01,18.200000000000003,732
2022,D01,18.21,3
2022,D01,18.22,14
2022,D01,18.229999999999997,1
2022,D01,18.23,11
2022,D01,18.25,3738
2022,D01,18.259999999999998,1
2022,D01,18.27,12
2022,D01,18.28,12
2022,D01,18.299999999999997,565
2022,D01,18.3,3598
2022,D01,18.310000000000002,1
2022,D01,18.32,20
2022,D01,18.33,11
2022,D01,18.330000000000002,4
2022,D01,18.349999999999998,155
2022,D01,18.35,3763
2022,D01,18.36,2
2022,D01,18.369999999999997,6
2022,D01,18.37,4
2022,D01,18.38,8
2022,D01,18.380000000000003,4
2022,D01,18.39,1
2022,D01,18.4,4264
2022,D01,18.400000000000002,248
2022,D01,18.419999999999998,4
2022,D01,18.42,12
2022,D01,18.43,16
2022,D01,18.45,3105
2022,D01,18.450000000000003,628
2022,D01,18.46,1
2022,D01,18.47,15
2022,D01,18.479999999999997,8
2022,D01,18.48,11
2022,D01,18.5,4365
2022,D01,18.509999999999998,1
2022,D01,18.51,2
2022,D01,18.52,12
2022,D01,18.520000000000003,2
2022,D01,18.53,14
2022,D01,18.549999999999997,608
2022,D01,18.55,3266
2022,D01,18.560000000000002,1
2022,D01,18.57,14
2022,D01,18.58,12
2022,D01,18.580000000000002,2
2022,D01,18.599999999999998,157
2022,D01,18.6,4398
2022,D01,18.61,2
2022,D01,18.619999999999997,2
2022,D01,18.62,4
2022,D01,18.63,9
2022,D01,18.630000000000003,3
2022,D01,18.65,3591
2022,D01,18.650000000000002,157
2022,D01,18.66,1
2022,D01,18.669999999999998,4
2022,D01,18.67,13
2022,D01,18.68,19
2022,D01,18.689999999999998,1
2022,D01,18.7,3679
2022,D01,18.700000000000003,816
2022,D01,18.71,1
2022,D01,18.72,10
2022,D01,18.729999999999997,5
2022,D01,18.73,11
2022,D01,18.74,1
2022,D01,18.75,3858
2022,D01,18.759999999999998,2
2022,D01,18.76,1
2022,D01,18.77,12
2022,D01,18.770000000000003,4
2022,D01,18.78,22
2022,D01,18.799999999999997,781
2022,D01,18.8,3845
2022,D01,18.810000000000002,1
2022,D01,18.82,13
2022,D01,18.83,9
2022,D01,18.830000000000002,6
2022,D01,18.84,1
2022,D01,18.849999999999998,75
2022,D01,18.85,3795
2022,D01,18.86,3
2022,D01,18.869999999999997,2
2022,D01,18.87,6
2022,D01,18.88,11
2022,D01,18.880000000000003,4
2022,D01,18.9,4191
2022,D01,18.900000000000002,170
2022,D01,18.91,2
2022,D01,18.919999999999998,4
2022,D01,18.92,15
2022,D01,18.93,10
2022,D01,18.95,3177
2022,D01,18.950000000000003,725
2022,D01,18.96,2
2022,D01,18.97,10
2022,D01,18.98,12
2022,D01,18.990000000000002,1
2022,D01,19.0,4588
2022,D01,19.02,11
2022,D01,19.020000000000003,2
2022,D01,19.03,10
2022,D01,19.04,1
2022,D01,19.049999999999997,659
2022,D01,19.05,3118
2022,D01,19.06,1
2022,D01,19.060000000000002,1
2022,D01,19.07,13
2022,D01,19.08,13
2022,D01,19.080000000000002,4
2022,D01,19.099999999999998,82
2022,D01,19.1,4244
2022,D01,19.11,3
2022,D01,19.119999999999997,7
2022,D01,19.12,8
2022,D01,19.13,6
2022,D01,19.15,3750
2022,D01,19.150000000000002,134
2022,D01,19.169999999999998,6
2022,D01,19.17,8
2022,D01,19.18,13
2022,D01,19.2,3658
2022,D01,19.200000000000003,843
2022,D01,19.21,3
2022,D01,19.22,10
2022,D01,19.229999999999997,2
2022,D01,19.23,12
2022,D01,19.25,3692
2022,D01,19.259999999999998,2
2022,D01,19.27,13
2022,D01,19.28,11
2022,D01,19.299999999999997,801
2022,D01,19.3,3615
2022,D01,19.31,1
2022,D01,19.310000000000002,2
2022,D01,19.32,4
2022,D01,19.33,7
2022,D01,19.330000000000002,2
2022,D01,19.349999999999998,89
2022,D01,19.35,3719
2022,D01,19.36,1
2022,D01,19.369999999999997,7
2022,D01,19.37,8
2022,D01,19.38,12
2022,D01,19.380000000000003,8
2022,D01,19.4,4347
2022,D01,19.400000000000002,101
2022,D01,19.419999999999998,4
2022,D01,19.42,10
2022,D01,19.43,15
2022,D01,19.45,2895
2022,D01,19.450000000000003,718
2022,D01,19.46,2
2022,D01,19.47,17
2022,D01,19.479999999999997,1
2022,D01,19.48,12
2022,D01,19.5,4277
2022,D01,19.509999999999998,1
2022,D01,19.52,8
2022,D01,19.520000000000003,1
2022,D01,19.53,12
2022,D01,19.549999999999997,700
2022,D01,19.55,3127
2022,D01,19.56,2
2022,D01,19.560000000000002,1
2022,D01,19.57,7
2022,D01,19.58,10
2022,D01,19.580000000000002,1
2022,D01,19.599999999999998,59
2022,D01,19.6,4415
2022,D01,19.61,2
2022,D01,19.619999999999997,7
2022,D01,19.62,1
2022,D01,19.63,11
2022,D01,19.630000000000003,3
2022,D01,19.65,3571
2022,D01,19.650000000000002,52
2022,D01,19.66,3
2022,D01,19.669999999999998,1
2022,D01,19.67,10
2022,D01,19.68,13
2022,D01,19.7,3359
2022,D01,19.700000000000003,890
2022,D01,19.71,2
2022,D01,19.72,9
2022,D01,19.729999999999997,2
2022,D01,19.73,5
2022,D01,19.75,3586
2022,D01,19.759999999999998,2
2022,D01,19.77,10
2022,D01,19.770000000000003,2
2022,D01,19.78,15
2022,D01,19.799999999999997,930
2022,D01,19.8,3456
2022,D01,19.81,1
2022,D01,19.82,9
2022,D01,19.83,13
2022,D01,19.830000000000002,1
2022,D01,19.849999999999998,26
2022,D01,19.85,3599
2022,D01,19.86,1
2022,D01,19.869999999999997,6
2022,D01,19.87,8
2022,D01,19.88,15
2022,D01,19.880000000000003,2
2022,D01,19.9,4092
2022,D01,19.900000000000002,125
2022,D01,19.91,3
2022,D01,19.919999999999998,4
2022,D01,19.92,5
2022,D01,19.93,13
2022,D01,19.95,3048
2022,D01,19.950000000000003,774
2022,D01,19.96,3
2022,D01,19.97,9
2022,D01,19.979999999999997,2
2022,D01,19.98,9
2022,D01,20.0,4210
2022,D01,20.01,2
2022,D01,20.02,13
2022,D01,20.020000000000003,1
2022,D01,20.03,11
2022,D01,20.049999999999997,754
2022,D01,20.05,2877
2022,D01,20.060000000000002,1
2022,D01,20.07,13
2022,D01,20.08,13
2022,D01,20.080000000000002,2
2022,D01,20.099999999999998,23
2022,D01,20.1,4017
2022,D01,20.119999999999997,5
2022,D01,20.12,7
2022,D01,20.13,12
2022,D01,20.130000000000003,5
2022,D01,20.15,3661
2022,D01,20.150000000000002,76
2022,D01,20.16,2
2022,D01,20.169999999999998,3
2022,D01,20.17,7
2022,D01,20.18,11
2022,D01,20.2,3395
2022,D01,20.200000000000003,864
2022,D01,20.21,5
2022,D01,20.22,15
2022,D01,20.229999999999997,3
2022,D01,20.23,11
2022,D01,20.25,3608
2022,D01,20.259999999999998,2
2022,D01,20.27,11
2022,D01,20.270000000000003,1
2022,D01,20.28,15
2022,D01,20.299999999999997,823
2022,D01,20.3,3275
2022,D01,20.310000000000002,2
2022,D01,20.32,11
2022,D01,20.33,10
2022,D01,20.330000000000002,1
2022,D01,20.349999999999998,100
2022,D01,20.35,3508
2022,D01,20.369999999999997,4
2022,D01,20.37,10
2022,D01,20.38,10
2022,D01,20.380000000000003,4
2022,D01,20.4,4193
2022,D01,20.400000000000002,47
2022,D01,20.41,1
2022,D01,20.419999999999998,5
2022,D01,20.42,11
2022,D01,20.43,7
2022,D01,20.45,2701
2022,D01,20.450000000000003,666
2022,D01,20.46,1
2022,D01,20.47,11
2022,D01,20.479999999999997,3
2022,D01,20.48,6
2022,D01,20.5,3938
2022,D01,20.509999999999998,1
2022,D01,20.51,1
2022,D01,20.52,9
2022,D01,20.53,16
2022,D01,20.549999999999997,851
2022,D01,20.55,2728
2022,D01,20.56,2
2022,D01,20.560000000000002,2
2022,D01,20.57,12
2022,D01,20.58,11
2022,D01,20.599999999999998,77
2022,D01,20.6,4017
2022,D01,20.619999999999997,1
2022,D01,20.62,5
2022,D01,20.63,7
2022,D01,20.630000000000003,3
2022,D01,20.65,3367
2022,D01,20.650000000000002,22
2022,D01,20.66,1
2022,D01,20.669999999999998,5
2022,D01,20.67,12
2022,D01,20.68,11
2022,D01,20.7,3004
2022,D01,20.700000000000003,979
2022,D01,20.71,4
2022,D01,20.72,13
2022,D01,20.729999999999997,2
2022,D01,20.73,7
2022,D01,20.75,3448
2022,D01,20.759999999999998,2
2022,D01,20.76,1
2022,D01,20.77,10
2022,D01,20.770000000000003,1
2022,D01,20.78,16
2022,D01,20.799999999999997,969
2022,D01,20.8,3132
2022,D01,20.81,2
2022,D01,20.810000000000002,1
2022,D01,20.82,14
2022,D01,20.83,10
2022,D01,20.849999999999998,38
2022,D01,20.85,3257
2022,D01,20.86,4
2022,D01,20.869999999999997,5
2022,D01,20.87,6
2022,D01,20.88,4
2022,D01,20.880000000000003,2
2022,D01,20.9,3682
2022,D01,20.900000000000002,157
2022,D01,20.91,1
2022,D01,20.919999999999998,1
2022,D01,20.92,12
2022,D01,20.93,14
2022,D01,20.95,2510
2022,D01,20.950000000000003,785
2022,D01,20.96,2
2022,D01,20.97,10
2022,D01,20.979999999999997,2
2022,D01,20.98,6
2022,D01,21.0,3937
2022,D01,21.009999999999998,1
2022,D01,21.01,1
2022,D01,21.02,12
2022,D01,21.03,6
2022,D01,21.049999999999997,726
2022,D01,21.05,2562
2022,D01,21.07,9
2022,D01,21.08,8
2022,D01,21.080000000000002,3
2022,D01,21.099999999999998,37
2022,D01,21.1,3580
2022,D01,21.119999999999997,3
2022,D01,21.12,9
2022,D01,21.13,5
2022,D01,21.130000000000003,2
2022,D01,21.15,3151
2022,D01,21.150000000000002,111
2022,D01,21.16,1
2022,D01,21.169999999999998,1
2022,D01,21.17,8
2022,D01,21.18,14
2022,D01,21.189999999999998,1
2022,D01,21.2,3000
2022,D01,21.200000000000003,899
2022,D01,21.21,1
2022,D01,21.22,9
2022,D01,21.220000000000002,1
2022,D01,21.229999999999997,3
2022,D01,21.23,9
2022,D01,21.25,3160
2022,D01,21.27,8
2022,D01,21.28,8
2022,D01,21.299999999999997,839
2022,D01,21.3,2771
2022,D01,21.31,1
2022,D01,21.310000000000002,2
2022,D01,21.32,14
2022,D01,21.33,8
2022,D01,21.330000000000002,2
2022,D01,21.349999999999998,140
2022,D01,21.35,3091
2022,D01,21.36,2
2022,D01,21.369999999999997,6
2022,D01,21.37,5
2022,D01,21.38,6
2022,D01,21.380000000000003,3
2022,D01,21.4,3683
2022,D01,21.400000000000002,69
2022,D01,21.41,1
2022,D01,21.419999999999998,6
2022,D01,21.42,3
2022,D01,21.43,15
2022,D01,21.45,2488
2022,D01,21.450000000000003,714
2022,D01,21.46,1
2022,D01,21.47,12
2022,D01,21.479999999999997,1
2022,D01,21.48,7
2022,D01,21.5,3484
2022,D01,21.51,1
2022,D01,21.52,5
2022,D01,21.53,10
2022,D01,21.549999999999997,905
2022,D01,21.55,2131
2022,D01,21.56,1
2022,D01,21.560000000000002,1
2022,D01,21.57,8
2022,D01,21.58,13
2022,D01,21.580000000000002,4
2022,D01,21.599999999999998,137
2022,D01,21.6,3486
2022,D01,21.619999999999997,8
2022,D01,21.62,8
2022,D01,21.63,9
2022,D01,21.630000000000003,1
2022,D01,21.65,2884
2022,D01,21.650000000000002,54
2022,D01,21.669999999999998,3
2022,D01,21.67,5
2022,D01,21.68,9
2022,D01,21.7,2566
2022,D01,21.700000000000003,939
2022,D01,21.72,9
2022,D01,21.729999999999997,4
2022,D01,21.73,6
2022,D01,21.740000000000002,1
2022,D01,21.75,3059
2022,D01,21.759999999999998,2
2022,D01,21.77,5
2022,D01,21.770000000000003,1
2022,D01,21.78,9
2022,D01,21.799999999999997,987
2022,D01,21.8,2616
2022,D01,21.810000000000002,2
2022,D01,21.82,8
2022,D01,21.83,11
2022,D01,21.830000000000002,1
2022,D01,21.849999999999998,75
2022,D01,21.85,2821
2022,D01,21.86,5
2022,D01,21.87,3
2022,D01,21.88,9
2022,D01,21.880000000000003,3
2022,D01,21.9,2972
2022,D01,21.900000000000002,232
2022,D01,21.91,2
2022,D01,21.919999999999998,2
2022,D01,21.92,7
2022,D01,21.93,14
2022,D01,21.95,2171
2022,D01,21.950000000000003,779
2022,D01,21.97,8
2022,D01,21.98,13
2022,D01,22.0,3427
2022,D01,22.009999999999998,1
2022,D01,22.02,10
2022,D01,22.020000000000003,1
2022,D01,22.03,9
2022,D01,22.049999999999997,730
2022,D01,22.05,1986
2022,D01,22.060000000000002,1
2022,D01,22.07,10
2022,D01,22.08,14
2022,D01,22.080000000000002,2
2022,D01,22.099999999999998,52
2022,D01,22.1,3064
2022,D01,22.11,1
2022,D01,22.119999999999997,7
2022,D01,22.12,4
2022,D01,22.13,6
2022,D01,22.130000000000003,4
2022,D01,22.15,2640
2022,D01,22.150000000000002,156
2022,D01,22.169999999999998,6
2022,D01,22.17,6
2022,D01,22.18,5
2022,D01,22.2,2499
2022,D01,22.200000000000003,881
2022,D01,22.22,13
2022,D01,22.229999999999997,1
2022,D01,22.23,8
2022,D01,22.25,2741
2022,D01,22.26,1
2022,D01,22.27,9
2022,D01,22.28,7
2022,D01,22.299999999999997,851
2022,D01,22.3,2287
2022,D01,22.310000000000002,2
2022,D01,22.319999999999997,1
2022,D01,22.32,4
2022,D01,22.33,8
2022,D01,22.349999999999998,200
2022,D01,22.35,2469
2022,D01,22.36,1
2022,D01,22.369999999999997,5
2022,D01,22.37,1
2022,D01,22.38,6
2022,D01,22.4,3030
2022,D01,22.400000000000002,118
2022,D01,22.419999999999998,1
2022,D01,22.42,7
2022,D01,22.43,11
2022,D01,22.45,1998
2022,D01,22.450000000000003,647
2022,D01,22.46,1
2022,D01,22.47,14
2022,D01,22.479999999999997,3
2022,D01,22.48,6
2022,D01,22.5,2981
2022,D01,22.509999999999998,1
2022,D01,22.51,2
2022,D01,22.52,7
2022,D01,22.520000000000003,1
2022,D01,22.53,14
2022,D01,22.549999999999997,915
2022,D01,22.55,1748
2022,D01,22.560000000000002,1
2022,D01,22.569999999999997,1
2022,D01,22.57,9
2022,D01,22.58,8
2022,D01,22.599999999999998,184
2022,D01,22.6,2825
2022,D01,22.61,1
2022,D01,22.619999999999997,10
2022,D01,22.62,2
2022,D01,22.63,6
2022,D01,22.630000000000003,4
2022,D01,22.65,2425
2022,D01,22.650000000000002,65
2022,D01,22.67,3
2022,D01,22.68,6
2022,D01,22.7,1947
2022,D01,22.700000000000003,834
2022,D01,22.71,1
2022,D01,22.72,5
2022,D01,22.729999999999997,2
2022,D01,22.73,7
2022,D01,22.75,2466
2022,D01,22.77,10
2022,D01,22.78,7
2022,D01,22.799999999999997,993
2022,D01,22.8,1973
2022,D01,22.810000000000002,1
2022,D01,22.82,4
2022,D01,22.83,8
2022,D01,22.849999999999998,100
2022,D01,22.85,2251
2022,D01,22.86,1
2022,D01,22.869999999999997,4
2022,D01,22.87,2
2022,D01,22.88,3
2022,D01,22.880000000000003,7
2022,D01,22.9,2537
2022,D01,22.900000000000002,268
2022,D01,22.919999999999998,2
2022,D01,22.92,9
2022,D01,22.93,4
2022,D01,22.930000000000003,2
2022,D01,22.95,1731
2022,D01,22.950000000000003,730
2022,D01,22.96,2
2022,D01,22.97,4
2022,D01,22.979999999999997,4
2022,D01,22.98,6
2022,D01,23.0,2830
2022,D01,23.01,1
2022,D01,23.02,8
2022,D01,23.03,13
2022,D01,23.049999999999997,767
2022,D01,23.05,1508
2022,D01,23.07,5
2022,D01,23.08,4
2022,D01,23.080000000000002,1
2022,D01,23.099999999999998,72
2022,D01,23.1,2492
2022,D01,23.11,1
2022,D01,23.119999999999997,5
2022,D01,23.12,2
2022,D01,23.13,4
2022,D01,23.130000000000003,2
2022,D01,23.15,2139
2022,D01,23.150000000000002,177
2022,D01,23.159999999999997,1
2022,D01,23.16,1
2022,D01,23.169999999999998,1
2022,D01,23.17,4
2022,D01,23.18,13
2022,D01,23.2,1936
2022,D01,23.200000000000003,837
2022,D01,23.22,11
2022,D01,23.220000000000002,1
2022,D01,23.229999999999997,4
2022,D01,23.23,6
2022,D01,23.25,2243
2022,D01,23.259999999999998,1
2022,D01,23.26,1
2022,D01,23.269999999999996,1
2022,D01,23.27,7
2022,D01,23.279999999999998,1
2022,D01,23.28,4
2022,D01,23.299999999999997,838
2022,D01,23.3,1714
2022,D01,23.32,4
2022,D01,23.33,6
2022,D01,23.349999999999998,206
2022,D01,23.35,1986
2022,D01,23.369999999999997,7
2022,D01,23.37,2
2022,D01,23.38,2
2022,D01,23.380000000000003,3
2022,D01,23.4,2459
2022,D01,23.400000000000002,174
2022,D01,23.41,1
2022,D01,23.419999999999998,1
2022,D01,23.42,2
2022,D01,23.43,7
2022,D01,23.45,1437
2022,D01,23.450000000000003,603
2022,D01,23.47,1
2022,D01,23.479999999999997,3
2022,D01,23.48,5
2022,D01,23.5,2308
2022,D01,23.509999999999998,1
2022,D01,23.52,8
2022,D01,23.520000000000003,1
2022,D01,23.529999999999998,1
2022,D01,23.53,10
2022,D01,23.549999999999997,890
2022,D01,23.55,1161
2022,D01,23.57,8
2022,D01,23.58,7
2022,D01,23.580000000000002,1
2022,D01,23.599999999999998,237
2022,D01,23.6,2216
2022,D01,23.619999999999997,6
2022,D01,23.62,2
2022,D01,23.63,3
2022,D01,23.630000000000003,6
2022,D01,23.65,1923
2022,D01,23.650000000000002,86
2022,D01,23.66,2
2022,D01,23.669999999999998,1
2022,D01,23.67,2
2022,D01,23.68,8
2022,D01,23.7,1375
2022,D01,23.700000000000003,822
2022,D01,23.72,6
2022,D01,23.729999999999997,2
2022,D01,23.73,6
2022,D01,23.75,2181
2022,D01,23.77,5
2022,D01,23.779999999999998,1
2022,D01,23.78,9
2022,D01,23.799999999999997,1012
2022,D01,23.8,1415
2022,D01,23.82,7
2022,D01,23.83,5
2022,D01,23.849999999999998,100
2022,D01,23.85,1766
2022,D01,23.869999999999997,1
2022,D01,23.87,3
2022,D01,23.88,11
2022,D01,23.880000000000003,3
2022,D01,23.9,1898
2022,D01,23.900000000000002,280
2022,D01,23.909999999999997,1
2022,D01,23.91,1
2022,D01,23.92,5
2022,D01,23.93,4
2022,D01,23.95,1178
2022,D01,23.950000000000003,807
2022,D01,23.96,1
2022,D01,23.97,4
2022,D01,23.970000000000002,1
2022,D01,23.979999999999997,2
2022,D01,23.98,3
2022,D01,24.0,2157
2022,D01,24.02,2
2022,D01,24.020000000000003,1
2022,D01,24.03,7
2022,D01,24.049999999999997,699
2022,D01,24.05,1060
2022,D01,24.060000000000002,1
2022,D01,24.07,4
2022,D01,24.08,6
2022,D01,24.099999999999998,110
2022,D01,24.1,1871
2022,D01,24.119999999999997,2
2022,D01,24.12,2
2022,D01,24.13,2
2022,D01,24.130000000000003,3
2022,D01,24.15,1664
2022,D01,24.150000000000002,184
2022,D01,24.16,1
2022,D01,24.169999999999998,2
2022,D01,24.17,4
2022,D01,24.18,7
2022,D01,24.2,1289
2022,D01,24.200000000000003,869
2022,D01,24.209999999999997,1
2022,D01,24.21,1
2022,D01,24.22,9
